"paperId","authorid","Paper-Author","paperTitle","DocumentType","aggregationType","doi","url","ISSN1","ISSN2","ISBN","issue","volume","pageRange","coverDatePaper",year,"citationsPaper","ConferenceEdition","ConferenceName","CorrespondenceAddress","sourceID","sourceName","publisher","SJR","indexhJournal","authorName","AffiliationID","nameAffiliation","country","docNumberAuthor","citationsAuthor","hindexAuthor","pubBeginning","pubEnd"
"85032895720","57196413716","(P)85032895720-(A)57196413716","Right ventricular failure","Book Chapter","Book","10.1007/978-3-319-44691-2_30","https://api.elsevier.com/content/abstract/scopus_id/85032895720",,,"9783319446912; 9783319446899",,,"711-725","2017-01-01",2017,"0","","","Muñoz, Y.; Cardiovascular and Thoracic Anesthesia, Novick Cardiac Alliance, Clínica Cardio VIDColombia; email: yamilemp@yahoo.com","21100836262","Congenital Heart Disease in Pediatric and Adult Patients: Anesthetic and Perioperative Management","Springer International Publishing",,,"Cifuentes R.","60072042","University of Guayaquil","Ecuador","1","0","0","2017"," 2017"
"85045519547","57201645847","(P)85045519547-(A)57201645847","Pre-competitive anxiety in high-performance, amateur and novice karate Ansiedad precompetitiva en karatecas de alto rendimiento, amateurs y novatos","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/85045519547","15613011","08640300","","2","36","239-247","2017-04-01",2017,"0","","","Vaca García, M.R.; Universidad de las Fuerzas Armadas ESPEEcuador; email: mrvaca@espe.edu.ec","13562","Revista Cubana de Investigaciones Biomedicas","Editorial Ciencias Medicas","0,130","8","Egas Romo S.","60072042","University of Guayaquil","Ecuador","1","0","0","2017"," 2017"
"85045740985","57201689517","(P)85045740985-(A)57201689517","Evaluation benefit cost of the state program of multiplication of rice 2015-2016 Evaluación beneficio-costo del programa estatal de multiplicación de semilla de arroz 2015-2016","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/85045740985","07981015","","","16","39",,"2018-01-01",2018,"0","","","","11200153556","Espacios","Revista Espacios","0,144","6","Cevallos Solórzano L.","60072042","University of Guayaquil","Ecuador","1","0","0","2018"," 2018"
"85017148784","57193851522","(P)85017148784-(A)57193851522","Preliminary phytochemical screening, total phenolic content and antibacterial activity of thirteen native species from Guayas province Ecuador","Article","Journal","10.1016/j.jksus.2017.03.009","https://api.elsevier.com/content/abstract/scopus_id/85017148784","10183647","","","4","30","500-505","2018-10-01",2018,"0","","","María, R.; Laboratory of Biotechnology, Faculty of Natural Sciences, University of GuayaquilEcuador; email: rondonr3@hotmail.com","86891","Journal of King Saud University - Science","Elsevier B.V.","0,611","21","Xavier C.","60072042","University of Guayaquil","Ecuador","1","0","0","2017"," 2017"
"85019730052","57194330421","(P)85019730052-(A)57194330421","Chemical analysis and normo-glycemic effect of Opuntia ficus Indica","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/85019730052","18278620","","",,"1","19-27","2017-04-30",2017,"1","","","Villacres, M.C.; Universidad de Guayaquil, Facultad de Ciencias Químicas, Cdla. Universitaria “Salvador Allende”, Malecón del Salado entre Av. Delta y Av. Kennedy, Ecuador; email: mcvillacres@gmail.com","5800179590","Pharmacologyonline","SILAE (Italo-Latin American Society of Ethnomedicine) Via Ponte Don Melillo Fisciano, Salerno 84084","0,163","20","Villacres M.","60072042","University of Guayaquil","Ecuador","1","1","1","2017"," 2017"
"85033225632","57196441505","(P)85033225632-(A)57196441505","Methodological analysis of variables in the manufacturing process of high density polyethylene tubes Análisis metodológico de variables en proceso de manufactura de mangueras de polietileno de alta densidad","Conference Paper","Conference Proceeding",,"https://api.elsevier.com/content/abstract/scopus_id/85033225632",,,"9781941763667",,,"446-451","2017-01-01",2017,"0","","Decima Sexta Conferencia Iberoamericana en Sistemas, Cibernetica e Informatica, CISCI 2017, Decimo Cuarto Simposium Iberoamericano en Educacion, Cibernetica e Informatica, SIECI 2017 - 16th Ibero-American Conference on Systems, Cybernetics and Informatics, CISCI 2017, 14th Ibero-American Symposium on Education, Cybernetics and Informatics, SIECI 2017","","21100836577","CISCI 2017 - Decima Sexta Conferencia Iberoamericana en Sistemas, Cibernetica e Informatica, Decimo Cuarto Simposium Iberoamericano en Educacion, Cibernetica e Informatica, SIECI 2017 - Memorias","International Institute of Informatics and Systemics, IIIS",,,"Diaz D.","60072042","University of Guayaquil","Ecuador","1","0","0","2017"," 2017"
"85052644283","57203688358","(P)85052644283-(A)57203688358","Aerobic resistance study in reserve team of the barcelona sportin club Estudio de la resistencia aerobia en el equipo reserve del Barcelona sportin club","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/85052644283","15613011","08640300","","3","36",,"2017-09-01",2017,"0","","","Gutiérrez Cruz, M.; Universidad de GuayaquilEcuador; email: gutierrezcruz_manuel@yahoo.com","13562","Revista Cubana de Investigaciones Biomedicas","Editorial Ciencias Medicas","0,130","8","Perlaza Concha F.","60072042","Universidad de Guayaquil","Ecuador","1","0","0","2017"," 2017"
"85050754122","57203154548","(P)85050754122-(A)57203154548","Sistema de Seguridad usando la tecnología WSN (Wireless Sensor Networks) para mejorar la seguridad de un equipo Radio Base","Conference Paper","Conference Proceeding",,"https://api.elsevier.com/content/abstract/scopus_id/85050754122",,,"9781941763773",,"2","103-107","2018-01-01",2018,"0","","Octava Conferencia Iberoamericana de Complejidad, Informatica y Cibernetica, CICIC 2018 - 8th Ibero-American Conference on Complexity, Informatics and Cybernetics, CICIC 2018","","21100870586","CICIC 2018 - Octava Conferencia Iberoamericana de Complejidad, Informatica y Cibernetica, Memorias","International Institute of Informatics and Systemics, IIIS",,,"Mora M.","60072042","Universidad de Guayaquil","Ecuador","1","0","0","2018"," 2018"
"85044723887","57201432683","(P)85044723887-(A)57201432683","Protein quality in the diet of infants with severe malnutrition Calidad proteica de la dieta en lactantes con desnutrición severa","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/85044723887","15613119","00347531","","1","90","59-69","2018-01-01",2018,"0","","","Palma Estrada, C.; Facultad de Ciencias Médicas, Universidad de Guayaquil, Avenida Kennedy y Avenida Delta, Ecuador; email: carlota.palmae@ug.edu.ec","15788","Revista Cubana de Pediatria","Editorial Ciencias Medicas","0,170","7","Palma Estrada C.","60072042","University of Guayaquil","Ecuador","1","0","0","2018"," 2018"
"85051468035","57203392323","(P)85051468035-(A)57203392323","Ecuadorian economy: From agricultural production to service Economía ecuatoriana: De la producción agrícola al servicio","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/85051468035","07981015","","","32","39",,"2018-01-01",2018,"0","","","","11200153556","Espacios","Revista Espacios","0,144","6","Tapia Toral M.","60072042","Universidad de Guayaquil","Ecuador","1","0","0","2018"," 2018"
"84962601722","57188727847","(P)84962601722-(A)57188727847","Tributyltin impacts in Galapagos Islands and Ecuadorian shore: Marine protected areas under threat","Article","Journal","10.1016/j.marpol.2016.03.017","https://api.elsevier.com/content/abstract/scopus_id/84962601722","0308597X","","",,"69","24-31","2016-07-01",2016,"9","","","Castro, I.B.; Ítalo Braga Castro, UNIFESP - Instituto do Mar, Avenida Almirante Saldanha da Gama 89 Ponta da Praia, Brazil; email: italobraga@gmail.com","27851","Marine Policy","Elsevier Ltd","1,109","73","Arroyo Osorio M.","60072042","University of Guayaquil","Ecuador","1","9","1","2016"," 2016"
"85051142258","57203286930","(P)85051142258-(A)57203286930","Conceptual errors, attitudes and beliefs about the learning of physics Errores conceptuales, actitudes y creencias sobre el aprendizaje de la física","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/85051142258","07981015","","","30","39",,"2018-01-01",2018,"0","","","","11200153556","Espacios","Revista Espacios","0,144","6","Villalva Cárdenas E.","60072042","Universidad de Guayaquil","Ecuador","1","0","0","2018"," 2018"
"85044254878","57201308482","(P)85044254878-(A)57201308482","Competitiveness in the Rural Associative Companies producing cocoa of the Vinces canton, Province of the Rios - Ecuador Competitividad en las Empresas Asociativas Rurales productoras de cacao del cantón Vinces, Provincia de los Ríos - Ecuador","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/85044254878","07981015","","","11","39",,"2018-01-01",2018,"0","","","","11200153556","Espacios","Revista Espacios","0,144","6","Meza Clark J.","60072042","University of Guayaquil","Ecuador","1","0","0","2018"," 2018"
"85047568836","57202230060","(P)85047568836-(A)57202230060","Feeding behavior and trophic interaction of three shark species in the Galapagos Marine Reserve","Article","Journal","10.7717/peerj.4818","https://api.elsevier.com/content/abstract/scopus_id/85047568836","21678359","","","5","2018",,"2018-01-01",2018,"0","","","Páez-Rosas, D.; Galapagos Science Center, Universidad San Francisco de QuitoEcuador; email: dpaez@usfq.edu.ec","21100239256","PeerJ","PeerJ Inc. pete@peerj.com","1,087","35","Insuasti-Zarate P.","60072042","Universidad de Guayaquil","Ecuador","1","0","0","2018"," 2018"
"85032711971","57196326756","(P)85032711971-(A)57196326756","Prevalence of autism spectrum disorders: Data review PREVALENCIA DE LOS TRASTORNOS DEL ESPECTRO AUTISTA: REVISIÓN DE DATOS","Review","Journal","10.14201/scero2016474726","https://api.elsevier.com/content/abstract/scopus_id/85032711971","02101696","","","4","47","7-26","2016-10-01",2016,"0","","","Marín, F.A.; Universitat de Valencia, Centre Universitari de Diagnòstic i Atenció Primerenca, Guardia Civil, 22 bajo, Spain; email: francisco.alcantud@uv.es","21100217604","Siglo Cero","Confederacion Espanola de Organizacion en Favor de las Personas con Discapacidad Intelectual verdugo@usal.es","0,134","2","Iturralde S.","60072042","Universidad de Guayaquil","Ecuador","1","0","0","2016"," 2016"
"85028011967","57195418896","(P)85028011967-(A)57195418896","Characterization and phytochemical study of justicia secunda valh (Sanguinaria, singamochilla, Insulina) Caracterización y estudio fitoquímico de justicia secunda valh (Sanguinaria, singamochilla, Insulina)","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/85028011967","10284796","","","1","22",,"2017-01-01",2017,"0","","","Zambrano Mora, P.; Universidad de GuayaquilEcuador; email: patricia.zambranom@ug.edu.ec","5100152903","Revista Cubana de Plantas Medicinales","Editorial Ciencias Medicas","0,127","10","Bustamante Pesantes K.","60072042","University of Guayaquil","Ecuador","1","0","0","2017"," 2017"
"85031006316","57196024294","(P)85031006316-(A)57196024294","Revaluation of the natural sponge luffa cylindrica as adsorbent for lead and raw material for paperboard","Conference Paper","Conference Proceeding",,"https://api.elsevier.com/content/abstract/scopus_id/85031006316",,,"9781510841659",,,"192-194","2016-01-01",2016,"0","","2nd RCN Conference on Pan American Biofuels and Bioenergy Sustainability 2016","","21100833804","2nd RCN Conference on Pan American Biofuels and Bioenergy Sustainability 2016","AIChE",,,"Cardenas J.","60072042","University of Guayaquil","Ecuador","1","0","0","2016"," 2016"
"85024094317","57194900099","(P)85024094317-(A)57194900099","Application of methodological process for the geotouristic inventory of natural cavities in Napo Province – Ecuador Aplicación de Proceso Metodológico para el Inventario Geoturístico de Cavidades Naturales en la Provincia de Napo – Ecuador","Article","Journal","10.11137/2017_2_61_73","https://api.elsevier.com/content/abstract/scopus_id/85024094317","19823908","01019759","","2","40","61-73","2017-01-01",2017,"0","","","","12100155635","Anuario do Instituto de Geociencias","Universidade Federal do Rio de Janeiro ismar@geologia.ufrj.br","0,216","8","Sánchez-Cortez J.","60072042","University of Guayaquil","Ecuador","1","0","0","2017"," 2017"
"85037640977","57199143966","(P)85037640977-(A)57199143966","Theoretical study of the furfuryl benzoate and furfuryl acetate pyrolysis","Article in Press","Journal","10.1002/poc.3790","https://api.elsevier.com/content/abstract/scopus_id/85037640977","10991395","08943230","",,,,"2017-01-01",2017,"0","","","Mora, J.R.email: jrmora@usfq.edu.ec","26971","Journal of Physical Organic Chemistry","John Wiley and Sons Ltd Southern Gate Chichester, West Sussex PO19 8SQ vgorayska@wiley.com","0,467","60","Muñoz C.","60072042","University of Guayaquil","Ecuador","1","0","0","2017"," 2017"
"85030642933","57195978541","(P)85030642933-(A)57195978541","Insertion at the laboral's field from the young professionals of the Universities of Guayaquil Inserción laboral de los jóvenes profesionales de las universidades de Guayaquil","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/85030642933","07981015","","","45","38",,"2017-01-01",2017,"0","","","","11200153556","Espacios","Revista Espacios valdiviesor@cantv.net","0,144","6","Delgado Estrada S.","60072042","University of Guayaquil","Ecuador","1","0","0","2017"," 2017"
"85021379650","57194640403","(P)85021379650-(A)57194640403","Analysis of the competitive factors of businesses in Chile","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/85021379650","07981015","","","29","38",,"2017-01-01",2017,"0","","","","11200153556","Espacios","Revista Espacios valdiviesor@cantv.net","0,144","6","Merino L.","60072042","Universidad de Guayaquil","Ecuador","1","0","0","2017"," 2017"
"85043334395","57201067772","(P)85043334395-(A)57201067772","\"La Adolorida de Bucay\" (Zúñiga albán-1994): Analysis from the theoretical bases of the neo-baroque sarduy \"La Adolorida de Bucay\" (Zúñiga albán-1994): Análisis desde las bases teóricas del neo-barroco de Sarduy","Article","Journal","10.5565/rev/athenea.1732","https://api.elsevier.com/content/abstract/scopus_id/85043334395","15788946","","","1","18","255-268","2018-01-01",2018,"0","","","Gavilanes Yanes, P.V.; Universidad de Guayaquil-Ecuador, Facultad de Arquitectura y UrbanismoEcuador; email: patricia.gavilanesy@ug.edu.ec","5700164001","Athenea Digital","Universitat Autonoma de Barcelona Edifici A Bellaterra 08193 bib.utp@uab.cat","0,195","6","Ortega Astudillo R.","60072042","University of Guayaquil","Ecuador","1","0","0","2018"," 2018"
"85044254878","57201313758","(P)85044254878-(A)57201313758","Competitiveness in the Rural Associative Companies producing cocoa of the Vinces canton, Province of the Rios - Ecuador Competitividad en las Empresas Asociativas Rurales productoras de cacao del cantón Vinces, Provincia de los Ríos - Ecuador","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/85044254878","07981015","","","11","39",,"2018-01-01",2018,"0","","","","11200153556","Espacios","Revista Espacios","0,144","6","Durán Salazar G.","60072042","University of Guayaquil","Ecuador","1","0","0","2018"," 2018"
"84925234067","56562727500","(P)84925234067-(A)56562727500","Electronic family health record for use in primary health care applied in mangrove community: \"cerrito de los morrenos\"","Conference Paper","Conference Proceeding","10.1007/978-3-319-13117-7_196","https://api.elsevier.com/content/abstract/scopus_id/84925234067","16800737","","9783319131160",,"49","769-772","2015-01-01",2015,"0","","6th Latin American Congress on Biomedical Engineering, CLAIB 2014","Silva, R.; Universidad de Guayaquil, Programa de Investigaciones Médico Informáticas (Promeinfo)Ecuador","19400157277","IFMBE Proceedings","Springer Verlagservice@springer.de","0,143","22","Plaza L.","60072042","University of Guayaquil","Ecuador","1","0","0","2015"," 2015"
"84925263415","56562973500","(P)84925263415-(A)56562973500","Development of a tele-ECG device","Conference Paper","Conference Proceeding","10.1007/978-3-319-13117-7_212","https://api.elsevier.com/content/abstract/scopus_id/84925263415","16800737","","9783319131160",,"49","833-836","2015-01-01",2015,"0","","6th Latin American Congress on Biomedical Engineering, CLAIB 2014","","19400157277","IFMBE Proceedings","Springer Verlagservice@springer.de","0,143","22","Lias A.","60072042","University of Guayaquil","Ecuador","1","0","0","2015"," 2015"
"85031006316","57196025402","(P)85031006316-(A)57196025402","Revaluation of the natural sponge luffa cylindrica as adsorbent for lead and raw material for paperboard","Conference Paper","Conference Proceeding",,"https://api.elsevier.com/content/abstract/scopus_id/85031006316",,,"9781510841659",,,"192-194","2016-01-01",2016,"0","","2nd RCN Conference on Pan American Biofuels and Bioenergy Sustainability 2016","","21100833804","2nd RCN Conference on Pan American Biofuels and Bioenergy Sustainability 2016","AIChE",,,"Pena S.","60072042","University of Guayaquil","Ecuador","1","0","0","2016"," 2016"
"84944315533","56903881700","(P)84944315533-(A)56903881700","From smart phones to smart health","Conference Paper","Conference Proceeding","10.1007/978-3-319-19387-8_343","https://api.elsevier.com/content/abstract/scopus_id/84944315533","16800737","","9783319193878",,"51","1409-1411","2015-01-01",2015,"0","","World Congress on Medical Physics and Biomedical Engineering, 2015","Silva, R.; Zonal 5 y 8 Senescyt, Av. Plaza Dañin, Edf. Sector Social, Quinto Piso, Ecuador","19400157277","IFMBE Proceedings","Springer Verlagservice@springer.de","0,143","22","Alvarado R.","60072042","University of Guayaquil","Ecuador","1","0","0","2015"," 2015"
"85019730052","57194343939","(P)85019730052-(A)57194343939","Chemical analysis and normo-glycemic effect of Opuntia ficus Indica","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/85019730052","18278620","","",,"1","19-27","2017-04-30",2017,"1","","","Villacres, M.C.; Universidad de Guayaquil, Facultad de Ciencias Químicas, Cdla. Universitaria “Salvador Allende”, Malecón del Salado entre Av. Delta y Av. Kennedy, Ecuador; email: mcvillacres@gmail.com","5800179590","Pharmacologyonline","SILAE (Italo-Latin American Society of Ethnomedicine) Via Ponte Don Melillo Fisciano, Salerno 84084","0,163","20","Burbano Z.","60072042","University of Guayaquil","Ecuador","1","1","1","2017"," 2017"
"85046294549","57201856510","(P)85046294549-(A)57201856510","Analysis of slope stability factors of the access channel to the Guayaquil Maritime Port Análisis de los factores de estabilidad de taludes del canal de acceso al Puerto Marítimo de Guayaquil","Conference Paper","Conference Proceeding","10.18687/LACCEI2017.1.1.421","https://api.elsevier.com/content/abstract/scopus_id/85046294549","24146390","","9780999344309",,"2017-July",,"2017-01-01",2017,"0","","15th LACCEI International Multi-Conference for Engineering, Education Caribbean Conference for Engineering and Technology, LACCEI 2017","","21100858482","Proceedings of the LACCEI international Multi-conference for Engineering, Education and TeCHIology","Latin American and Caribbean Consortium of Engineering Institutions",,,"Santos Josué R.","60072042","University of Guayaquil","Ecuador","1","0","0","2017"," 2017"
"85051105618","57203286196","(P)85051105618-(A)57203286196","Social listening: A content analysis generated by tourists on TripAdvisor concerning about the ecolodge Napo Wild Life Center, Ecuador Social listening: Análisis de contenido generado por los turistas en TripAdvisor acerca del ecolodge Napo Wild Life Center, Ecuador","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/85051105618","07981015","","","27","39",,"2018-01-01",2018,"0","","","","11200153556","Espacios","Revista Espacios","0,144","6","Argudo-Guevara N.","60072042","Universidad de Guayaquil","Ecuador","1","0","0","2018"," 2018"
"85052066967","57203535778","(P)85052066967-(A)57203535778","The “media lynching” in the republic of Ecuador. Protection for public figures or justice for the audience? El “linchamiento mediático” en la república del Ecuador. ¿Coraza de protección para las figuras públicas o justicia para las audiencias?","Article","Journal","10.5209/ESMP.59964","https://api.elsevier.com/content/abstract/scopus_id/85052066967","19882696","11341629","","1","24","515-533","2018-01-01",2018,"0","","","","19900195002","Estudios Sobre el Mensaje Periodistico","Universidad Complutense de Madrid rcha@ghis.ucm.es","0,229","10","Tutivén I.","60072042","Universidad de Guayaquil","Ecuador","1","0","0","2018"," 2018"
"84955104824","57069658900","(P)84955104824-(A)57069658900","Antimicrobial Assessment of Resins from Calophyllum Antillanum and Calophyllum Inophyllum","Article","Journal","10.1002/ptr.5506","https://api.elsevier.com/content/abstract/scopus_id/84955104824","10991573","0951418X","","12","29","1991-1994","2015-12-01",2015,"3","","","Monzote, L.; Department of Parasitology, Institute of Tropical Medicine pedro Kouri, Apartado Postal 601, Marianao 13, Cuba; email: monzote@ipk.sld.cu","16573","Phytotherapy Research","John Wiley and Sons Ltd Southern Gate Chichester, West Sussex PO19 8SQ","1,136","105","Bello A.","60072042","University of Guayaquil","Ecuador","1","2","1","2015"," 2015"
"84944315533","56562405700","(P)84944315533-(A)56562405700","From smart phones to smart health","Conference Paper","Conference Proceeding","10.1007/978-3-319-19387-8_343","https://api.elsevier.com/content/abstract/scopus_id/84944315533","16800737","","9783319193878",,"51","1409-1411","2015-01-01",2015,"0","","World Congress on Medical Physics and Biomedical Engineering, 2015","Silva, R.; Zonal 5 y 8 Senescyt, Av. Plaza Dañin, Edf. Sector Social, Quinto Piso, Ecuador","19400157277","IFMBE Proceedings","Springer Verlagservice@springer.de","0,143","22","Cruz J.","60072042","University of Guayaquil","Ecuador","1","0","0","2015"," 2015"
"85045731343","57201681816","(P)85045731343-(A)57201681816","Zinc in controlled composting process based on organic waste","Conference Paper","Conference Proceeding","10.13031/wtcw.2016007","https://api.elsevier.com/content/abstract/scopus_id/85045731343",,,"9781510855267",,"2016-January","25-32","2016-01-01",2016,"0","","21st Century Watershed Technology Conference and Workshop 2016: Improving Quality of Water Resources at Local, Basin and Regional Scales","","21100857886","21st Century Watershed Technology Conference and Workshop 2016: Improving Quality of Water Resources at Local, Basin and Regional Scales","American Society of Agricultural and Biological Engineers 2950 Niles Road St. Joseph MI 49085-9659",,,"Gordillo F.","60072042","University of Guayaquil","Ecuador","1","0","0","2016"," 2016"
"85040962291","57200375456","(P)85040962291-(A)57200375456","Diagnosis of social communication: A dimension of the vulnerability of Ecuador's risk management system Diagnóstico de comunicación social: Una dimensión de la vulnerabilidad del sistema de gestión de riesgos del Ecuador","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/85040962291","07981015","","","3","39",,"2018-01-01",2018,"0","","","","11200153556","Espacios","Revista Espacios valdiviesor@cantv.net","0,144","6","Donoso R.","60072042","University of Guayaquil","Ecuador","1","0","0","2018"," 2018"
"85042490557","57200819818","(P)85042490557-(A)57200819818","Orthodontic camouflage: A treatment option-A clinical case report","Article","Journal","10.4103/ccd.ccd_555_17","https://api.elsevier.com/content/abstract/scopus_id/85042490557","09762361","0976237X","","4","8","658-661","2017-10-01",2017,"0","","","Mazzini, W.U.; Department of Investigation, Faculty of Dentistry, University of GuayaquilEcuador; email: william.ubillam@ug.edu.ec","21100381208","Contemporary Clinical Dentistry","Medknow Publications B9, Kanara Business Centre, off Link Road, Ghatkopar (E) Mumbai 400 075","0,353","9","Mazzini W.","60072042","University of Guayaquil","Ecuador","1","0","0","2017"," 2017"
"85044723887","57201432177","(P)85044723887-(A)57201432177","Protein quality in the diet of infants with severe malnutrition Calidad proteica de la dieta en lactantes con desnutrición severa","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/85044723887","15613119","00347531","","1","90","59-69","2018-01-01",2018,"0","","","Palma Estrada, C.; Facultad de Ciencias Médicas, Universidad de Guayaquil, Avenida Kennedy y Avenida Delta, Ecuador; email: carlota.palmae@ug.edu.ec","15788","Revista Cubana de Pediatria","Editorial Ciencias Medicas","0,170","7","Valverde Palma L.","60072042","University of Guayaquil","Ecuador","1","0","0","2018"," 2018"
"85038571242","57199999087","(P)85038571242-(A)57199999087","Use of strong opioids for chronic pain in osteoarthritis: an insight into the Latin American reality","Review","Journal","10.1080/17512433.2018.1381556","https://api.elsevier.com/content/abstract/scopus_id/85038571242","17512441","17512433","","1","11","47-59","2018-01-02",2018,"0","","","Ruiz Iban, M.A.; Shoulder and Elbow Unit, Orthopaedic Surgery and Traumatology Service, Hospital Universitario Ramón y Cajal, Cta Colmenar Km 9,100, Spain; email: drmri@hotmail.com","10300153301","Expert Review of Clinical Pharmacology","Taylor and Francis Ltd info@expert-reviews.com","0,833","29","Mite M.","60072042","University of Guayaquil","Ecuador","1","0","0","2018"," 2018"
"85044469917","57203687128","(P)85044469917-(A)57203687128","Obesity, eating habits and physical activity in secondary school students Obesidad, hábitos alimenticios y actividad física en alumnos de educación secundaria","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/85044469917","15613011","08640300","","3","36",,"2017-09-01",2017,"1","","","Borjas Santillán, M.A.; Universidad de GuayaquilEcuador; email: aritza.borjas@ug.edu.ec","13562","Revista Cubana de Investigaciones Biomedicas","Editorial Ciencias Medicas","0,130","8","Arias Cevallos K.","60072042","Universidad de Guayaquil","Ecuador","1","1","1","2017"," 2017"
"85030642933","57195973980","(P)85030642933-(A)57195973980","Insertion at the laboral's field from the young professionals of the Universities of Guayaquil Inserción laboral de los jóvenes profesionales de las universidades de Guayaquil","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/85030642933","07981015","","","45","38",,"2017-01-01",2017,"0","","","","11200153556","Espacios","Revista Espacios valdiviesor@cantv.net","0,144","6","Suraty Molestina M.","60072042","University of Guayaquil","Ecuador","1","0","0","2017"," 2017"
"85028011967","57195424782","(P)85028011967-(A)57195424782","Characterization and phytochemical study of justicia secunda valh (Sanguinaria, singamochilla, Insulina) Caracterización y estudio fitoquímico de justicia secunda valh (Sanguinaria, singamochilla, Insulina)","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/85028011967","10284796","","","1","22",,"2017-01-01",2017,"0","","","Zambrano Mora, P.; Universidad de GuayaquilEcuador; email: patricia.zambranom@ug.edu.ec","5100152903","Revista Cubana de Plantas Medicinales","Editorial Ciencias Medicas","0,127","10","Zambrano Mora P.","60072042","University of Guayaquil","Ecuador","1","0","0","2017"," 2017"
"85028890320","57195570771","(P)85028890320-(A)57195570771","VYTEDU: A corpus of videos and transcriptions for research in the education domain VYTEDU: Un corpus de vídeos y sus transcripciones para investigación en el ámbito educativo","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/85028890320","19897553","11355948","",,"59","167-170","2017-09-01",2017,"0","","","","21100195304","Procesamiento de Lenguaje Natural","Sociedad Espanola para el Procesamiento del Lenguaje Natural sidsepln@si.ehu.es","0,210","8","Zambrano J.","60072042","University of Guayaquil","Ecuador","1","0","0","2017"," 2017"
"85047145302","57202089940","(P)85047145302-(A)57202089940","Higher Education within the contemporary ecuadorian national reality La Educación Superior dentro de la realidad nacional ecuatoriana contemporánea","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/85047145302","07981015","","","20","39",,"2018-01-01",2018,"0","","","Diaz Terán, J.; Facultad de Ciencias Económicas, Universidad de GuayaquilEcuador; email: jorge.diazt@ug.edu.ec","11200153556","Espacios","Revista Espacios","0,144","6","Diaz Terán J.","60072042","Universidad de Guayaquil","Ecuador","1","0","0","2018"," 2018"
"85048938372","57202847105","(P)85048938372-(A)57202847105","Population and building vulnerability assessment by possible worst-case tsunami scenarios in Salinas, Ecuador","Article","Journal","10.1007/s11069-018-3300-5","https://api.elsevier.com/content/abstract/scopus_id/85048938372","15730840","0921030X","","1","93","275-297","2018-08-01",2018,"1","","","Gutierrez, L.; Particle and Interfacial Technology Group, Department of Applied Analytical and Physical Chemistry, Ghent UniversityBelgium; email: leonardo.gutierrezgarces@UGent.be","23282","Natural Hazards","Springer Netherlands rbk@louisiana.edu","0,767","78","Rodriguez Rosado G.","60072042","Universidad de Guayaquil","Ecuador","1","1","1","2018"," 2018"
"85050261968","57203015746","(P)85050261968-(A)57203015746","Potential areas for groundwater exploration in the Puyango Catamayo Hydrographic Demarcation, Ecuador, using a analytic hierarchy process based on GIS and remote sensing Potencial para la exploración de aguas subterráneas en la Demarcación Hidrográfica Puyango Catamayo, Ecuador, utilizando un proceso de análisis jerárquico basado en SIG y teledetección","Article","Journal","10.4995/raet.2018.7592","https://api.elsevier.com/content/abstract/scopus_id/85050261968","19888740","11330953","","51","2018","135-145","2018-01-01",2018,"0","","","Macas-Espinosa, V.X.; Facultad de Ciencias Naturales, Universidad de Guayaquil, Av. Raúl Gómez Lince s/n y Av. Juan Tanca Marengo, Ecuador; email: vinicio.macase@ug.edu.ec","21100241674","Revista de Teledeteccion","Universitat Politecnica de Valencia DISA-Universitat Politècnica de València, C. Vera, s/n. Valencia (España) 46022 ojsadmin@upvnet.upv.es","0,187","2","Macas-Espinosa V.","60072042","Universidad de Guayaquil","Ecuador","1","0","0","2018"," 2018"
